service_id,date,exception_type
10-1-127,20220724,2
10-1-127,20220725,2
10-1-127,20220726,2
10-1-127,20220727,2
10-1-127,20220728,2
10-1-127,20220729,2
10-1-127,20220730,2
10-1-127,20220731,2
10-1-127,20220801,2
10-1-127,20220802,2
10-1-127,20220803,2
10-1-127,20220804,2
10-1-127,20220805,2
10-1-127,20220806,2
10-1-127,20220807,2
10-1-127,20220808,2
10-1-127,20220809,2
10-1-127,20220810,2
10-1-127,20220811,2
10-1-127,20220812,2
10-1-127,20220813,2
10-1-127,20220814,2
10-1-127,20220815,2
10-1-127,20220816,2
10-1-127,20220817,2
10-1-127,20220818,2
10-1-127,20220819,2
10-1-127,20220820,2
10-1-127,20220821,2
10-1-127,20220822,2
10-1-127,20220823,2
10-1-127,20220824,2
10-1-127,20220825,2
10-1-127,20220826,2
10-1-127,20220827,2
10-1-127,20220828,2
11-1-127,20220321,2
11-1-127,20220322,2
11-1-127,20220323,2
11-1-127,20220324,2
11-1-127,20220325,2
11-1-127,20220326,2
11-1-127,20220327,2
11-1-127,20220328,2
11-1-127,20220329,2
11-1-127,20220330,2
11-1-127,20220331,2
11-1-127,20220401,2
11-1-127,20220402,2
11-1-127,20220403,2
11-1-127,20220404,2
11-1-127,20220405,2
11-1-127,20220406,2
11-1-127,20220407,2
11-1-127,20220408,2
11-1-127,20220409,2
11-1-127,20220410,2
11-1-127,20220411,2
11-1-127,20220412,2
11-1-127,20220413,2
11-1-127,20220414,2
11-1-127,20220415,2
11-1-127,20220416,2
11-1-127,20220417,2
11-1-127,20220418,2
11-1-127,20220419,2
11-1-127,20220420,2
11-1-127,20220421,2
11-1-127,20220422,2
11-1-127,20220423,2
11-1-127,20220424,2
11-1-127,20220430,2
11-1-127,20220501,2
11-1-127,20220507,2
11-1-127,20220508,2
11-1-127,20220509,2
11-1-127,20220510,2
11-1-127,20220511,2
11-1-127,20220512,2
11-1-127,20220513,2
11-1-127,20220514,2
11-1-127,20220515,2
11-1-127,20220516,2
11-1-127,20220517,2
11-1-127,20220518,2
11-1-127,20220519,2
11-1-127,20220520,2
11-1-127,20220521,2
11-1-127,20220522,2
11-1-127,20220523,2
11-1-127,20220524,2
11-1-127,20220525,2
11-1-127,20220526,2
11-1-127,20220528,2
11-1-127,20220529,2
11-1-127,20220530,2
11-1-127,20220531,2
11-1-127,20220601,2
11-1-127,20220602,2
11-1-127,20220603,2
11-1-127,20220604,2
11-1-127,20220605,2
11-1-127,20220606,2
11-1-127,20220607,2
11-1-127,20220608,2
11-1-127,20220609,2
11-1-127,20220610,2
11-1-127,20220611,2
11-1-127,20220612,2
11-1-127,20220613,2
11-1-127,20220614,2
11-1-127,20220615,2
11-1-127,20220616,2
11-1-127,20220617,2
11-1-127,20220618,2
11-1-127,20220619,2
11-1-127,20220620,2
11-1-127,20220621,2
11-1-127,20220622,2
11-1-127,20220623,2
11-1-127,20220624,2
11-1-127,20220625,2
11-1-127,20220626,2
11-1-127,20220627,2
11-1-127,20220628,2
11-1-127,20220629,2
11-1-127,20220630,2
11-1-127,20220701,2
11-1-127,20220702,2
11-1-127,20220703,2
11-1-127,20220704,2
11-1-127,20220705,2
11-1-127,20220706,2
11-1-127,20220707,2
11-1-127,20220708,2
11-1-127,20220709,2
11-1-127,20220710,2
11-1-127,20220711,2
11-1-127,20220712,2
11-1-127,20220713,2
11-1-127,20220714,2
11-1-127,20220715,2
11-1-127,20220716,2
11-1-127,20220717,2
11-1-127,20220718,2
11-1-127,20220719,2
11-1-127,20220720,2
11-1-127,20220721,2
11-1-127,20220722,2
11-1-127,20220723,2
11-1-127,20220724,2
11-1-127,20220725,2
11-1-127,20220726,2
11-1-127,20220727,2
11-1-127,20220728,2
11-1-127,20220729,2
11-1-127,20220730,2
11-1-127,20220731,2
11-1-127,20220801,2
11-1-127,20220802,2
11-1-127,20220803,2
11-1-127,20220804,2
11-1-127,20220805,2
11-1-127,20220806,2
11-1-127,20220807,2
11-1-127,20220808,2
11-1-127,20220809,2
11-1-127,20220810,2
11-1-127,20220811,2
11-1-127,20220812,2
11-1-127,20220813,2
11-1-127,20220814,2
11-1-127,20220815,2
11-1-127,20220816,2
11-1-127,20220817,2
11-1-127,20220818,2
11-1-127,20220819,2
11-1-127,20220820,2
11-1-127,20220821,2
11-1-127,20220822,2
11-1-127,20220823,2
11-1-127,20220824,2
11-1-127,20220825,2
11-1-127,20220826,2
11-1-127,20220827,2
11-1-127,20220828,2
1-1-127,20220321,2
1-1-127,20220322,2
1-1-127,20220323,2
1-1-127,20220324,2
1-1-127,20220325,2
1-1-127,20220326,2
1-1-127,20220327,2
1-1-127,20220328,2
1-1-127,20220329,2
1-1-127,20220330,2
1-1-127,20220331,2
1-1-127,20220401,2
1-1-127,20220402,2
1-1-127,20220403,2
1-1-127,20220404,2
1-1-127,20220405,2
1-1-127,20220406,2
1-1-127,20220407,2
1-1-127,20220408,2
1-1-127,20220409,2
1-1-127,20220410,2
1-1-127,20220411,2
1-1-127,20220412,2
1-1-127,20220413,2
1-1-127,20220414,2
1-1-127,20220415,2
1-1-127,20220416,2
1-1-127,20220417,2
1-1-127,20220418,2
1-1-127,20220419,2
1-1-127,20220420,2
1-1-127,20220421,2
1-1-127,20220422,2
1-1-127,20220423,2
1-1-127,20220424,2
1-1-127,20220425,2
1-1-127,20220426,2
1-1-127,20220427,2
1-1-127,20220428,2
1-1-127,20220429,2
1-1-127,20220430,2
1-1-127,20220501,2
1-1-127,20220502,2
1-1-127,20220503,2
1-1-127,20220504,2
1-1-127,20220505,2
1-1-127,20220506,2
1-1-127,20220507,2
1-1-127,20220508,2
1-1-127,20220509,2
1-1-127,20220510,2
1-1-127,20220511,2
1-1-127,20220512,2
1-1-127,20220513,2
1-1-127,20220514,2
1-1-127,20220515,2
1-1-127,20220516,2
1-1-127,20220517,2
1-1-127,20220518,2
1-1-127,20220519,2
1-1-127,20220520,2
1-1-127,20220521,2
1-1-127,20220522,2
1-1-127,20220523,2
1-1-127,20220524,2
1-1-127,20220525,2
1-1-127,20220526,2
1-1-127,20220527,2
1-1-127,20220528,2
1-1-127,20220529,2
1-1-127,20220530,2
1-1-127,20220531,2
1-1-127,20220601,2
1-1-127,20220602,2
1-1-127,20220603,2
1-1-127,20220604,2
1-1-127,20220605,2
1-1-127,20220606,2
1-1-127,20220607,2
1-1-127,20220608,2
1-1-127,20220609,2
1-1-127,20220610,2
1-1-127,20220611,2
1-1-127,20220612,2
1-1-127,20220613,2
1-1-127,20220614,2
1-1-127,20220615,2
1-1-127,20220616,2
1-1-127,20220617,2
1-1-127,20220618,2
1-1-127,20220619,2
1-1-127,20220620,2
1-1-127,20220621,2
1-1-127,20220622,2
1-1-127,20220623,2
1-1-127,20220624,2
1-1-127,20220626,2
1-1-127,20220627,2
1-1-127,20220628,2
1-1-127,20220629,2
1-1-127,20220630,2
1-1-127,20220701,2
1-1-127,20220703,2
1-1-127,20220704,2
1-1-127,20220705,2
1-1-127,20220706,2
1-1-127,20220707,2
1-1-127,20220708,2
1-1-127,20220710,2
1-1-127,20220711,2
1-1-127,20220712,2
1-1-127,20220713,2
1-1-127,20220714,2
1-1-127,20220715,2
1-1-127,20220717,2
1-1-127,20220718,2
1-1-127,20220719,2
1-1-127,20220720,2
1-1-127,20220721,2
1-1-127,20220722,2
1-1-127,20220724,2
1-1-127,20220725,2
1-1-127,20220726,2
1-1-127,20220727,2
1-1-127,20220728,2
1-1-127,20220729,2
1-1-127,20220731,2
1-1-127,20220801,2
1-1-127,20220802,2
1-1-127,20220803,2
1-1-127,20220804,2
1-1-127,20220805,2
1-1-127,20220807,2
1-1-127,20220808,2
1-1-127,20220809,2
1-1-127,20220810,2
1-1-127,20220811,2
1-1-127,20220812,2
1-1-127,20220814,2
1-1-127,20220815,2
1-1-127,20220816,2
1-1-127,20220817,2
1-1-127,20220818,2
1-1-127,20220819,2
1-1-127,20220821,2
1-1-127,20220822,2
1-1-127,20220823,2
1-1-127,20220824,2
1-1-127,20220825,2
1-1-127,20220826,2
1-1-127,20220828,2
12-1-127,20220321,2
12-1-127,20220322,2
12-1-127,20220323,2
12-1-127,20220324,2
12-1-127,20220325,2
12-1-127,20220326,2
12-1-127,20220328,2
12-1-127,20220329,2
12-1-127,20220330,2
12-1-127,20220331,2
12-1-127,20220401,2
12-1-127,20220402,2
12-1-127,20220404,2
12-1-127,20220405,2
12-1-127,20220406,2
12-1-127,20220407,2
12-1-127,20220408,2
12-1-127,20220409,2
12-1-127,20220411,2
12-1-127,20220412,2
12-1-127,20220413,2
12-1-127,20220414,2
12-1-127,20220415,2
12-1-127,20220416,2
12-1-127,20220419,2
12-1-127,20220420,2
12-1-127,20220421,2
12-1-127,20220422,2
12-1-127,20220423,2
12-1-127,20220425,2
12-1-127,20220426,2
12-1-127,20220427,2
12-1-127,20220428,2
12-1-127,20220429,2
12-1-127,20220430,2
12-1-127,20220501,2
12-1-127,20220502,2
12-1-127,20220503,2
12-1-127,20220504,2
12-1-127,20220505,2
12-1-127,20220506,2
12-1-127,20220507,2
12-1-127,20220509,2
12-1-127,20220510,2
12-1-127,20220511,2
12-1-127,20220512,2
12-1-127,20220513,2
12-1-127,20220514,2
12-1-127,20220516,2
12-1-127,20220517,2
12-1-127,20220518,2
12-1-127,20220519,2
12-1-127,20220520,2
12-1-127,20220521,2
12-1-127,20220523,2
12-1-127,20220524,2
12-1-127,20220525,2
12-1-127,20220527,2
12-1-127,20220528,2
12-1-127,20220530,2
12-1-127,20220531,2
12-1-127,20220601,2
12-1-127,20220602,2
12-1-127,20220603,2
12-1-127,20220604,2
12-1-127,20220607,2
12-1-127,20220608,2
12-1-127,20220609,2
12-1-127,20220610,2
12-1-127,20220611,2
12-1-127,20220613,2
12-1-127,20220614,2
12-1-127,20220615,2
12-1-127,20220616,2
12-1-127,20220617,2
12-1-127,20220618,2
12-1-127,20220620,2
12-1-127,20220621,2
12-1-127,20220622,2
12-1-127,20220623,2
12-1-127,20220624,2
12-1-127,20220625,2
12-1-127,20220627,2
12-1-127,20220628,2
12-1-127,20220629,2
12-1-127,20220630,2
12-1-127,20220701,2
12-1-127,20220702,2
12-1-127,20220703,2
12-1-127,20220704,2
12-1-127,20220705,2
12-1-127,20220706,2
12-1-127,20220707,2
12-1-127,20220708,2
12-1-127,20220709,2
12-1-127,20220710,2
12-1-127,20220711,2
12-1-127,20220712,2
12-1-127,20220713,2
12-1-127,20220714,2
12-1-127,20220715,2
12-1-127,20220716,2
12-1-127,20220717,2
12-1-127,20220718,2
12-1-127,20220719,2
12-1-127,20220720,2
12-1-127,20220721,2
12-1-127,20220722,2
12-1-127,20220723,2
12-1-127,20220724,2
12-1-127,20220725,2
12-1-127,20220726,2
12-1-127,20220727,2
12-1-127,20220728,2
12-1-127,20220729,2
12-1-127,20220730,2
12-1-127,20220731,2
12-1-127,20220801,2
12-1-127,20220802,2
12-1-127,20220803,2
12-1-127,20220804,2
12-1-127,20220805,2
12-1-127,20220806,2
12-1-127,20220807,2
12-1-127,20220808,2
12-1-127,20220809,2
12-1-127,20220810,2
12-1-127,20220811,2
12-1-127,20220812,2
12-1-127,20220813,2
12-1-127,20220814,2
12-1-127,20220815,2
12-1-127,20220816,2
12-1-127,20220817,2
12-1-127,20220818,2
12-1-127,20220819,2
12-1-127,20220820,2
12-1-127,20220821,2
12-1-127,20220822,2
12-1-127,20220823,2
12-1-127,20220824,2
12-1-127,20220825,2
12-1-127,20220826,2
12-1-127,20220827,2
12-1-127,20220828,2
13-1-127,20220321,2
13-1-127,20220322,2
13-1-127,20220323,2
13-1-127,20220324,2
13-1-127,20220325,2
13-1-127,20220326,2
13-1-127,20220328,2
13-1-127,20220329,2
13-1-127,20220330,2
13-1-127,20220331,2
13-1-127,20220401,2
13-1-127,20220402,2
13-1-127,20220403,2
13-1-127,20220404,2
13-1-127,20220405,2
13-1-127,20220406,2
13-1-127,20220407,2
13-1-127,20220408,2
13-1-127,20220409,2
13-1-127,20220410,2
13-1-127,20220411,2
13-1-127,20220412,2
13-1-127,20220413,2
13-1-127,20220414,2
13-1-127,20220415,2
13-1-127,20220416,2
13-1-127,20220417,2
13-1-127,20220418,2
13-1-127,20220419,2
13-1-127,20220420,2
13-1-127,20220421,2
13-1-127,20220422,2
13-1-127,20220423,2
13-1-127,20220424,2
13-1-127,20220425,2
13-1-127,20220426,2
13-1-127,20220427,2
13-1-127,20220428,2
13-1-127,20220429,2
13-1-127,20220430,2
13-1-127,20220501,2
13-1-127,20220502,2
13-1-127,20220503,2
13-1-127,20220504,2
13-1-127,20220505,2
13-1-127,20220506,2
13-1-127,20220507,2
13-1-127,20220508,2
13-1-127,20220509,2
13-1-127,20220510,2
13-1-127,20220511,2
13-1-127,20220512,2
13-1-127,20220513,2
13-1-127,20220514,2
13-1-127,20220515,2
13-1-127,20220516,2
13-1-127,20220517,2
13-1-127,20220518,2
13-1-127,20220519,2
13-1-127,20220520,2
13-1-127,20220521,2
13-1-127,20220522,2
13-1-127,20220523,2
13-1-127,20220524,2
13-1-127,20220525,2
13-1-127,20220526,2
13-1-127,20220527,2
13-1-127,20220528,2
13-1-127,20220529,2
13-1-127,20220530,2
13-1-127,20220531,2
13-1-127,20220601,2
13-1-127,20220602,2
13-1-127,20220603,2
13-1-127,20220604,2
13-1-127,20220605,2
13-1-127,20220606,2
13-1-127,20220607,2
13-1-127,20220608,2
13-1-127,20220609,2
13-1-127,20220610,2
13-1-127,20220611,2
13-1-127,20220612,2
13-1-127,20220613,2
13-1-127,20220614,2
13-1-127,20220615,2
13-1-127,20220616,2
13-1-127,20220617,2
13-1-127,20220618,2
13-1-127,20220619,2
13-1-127,20220620,2
13-1-127,20220621,2
13-1-127,20220622,2
13-1-127,20220623,2
13-1-127,20220624,2
13-1-127,20220625,2
13-1-127,20220626,2
13-1-127,20220627,2
13-1-127,20220628,2
13-1-127,20220629,2
13-1-127,20220630,2
13-1-127,20220701,2
13-1-127,20220702,2
13-1-127,20220703,2
13-1-127,20220704,2
13-1-127,20220705,2
13-1-127,20220706,2
13-1-127,20220707,2
13-1-127,20220708,2
13-1-127,20220709,2
13-1-127,20220710,2
13-1-127,20220711,2
13-1-127,20220712,2
13-1-127,20220713,2
13-1-127,20220714,2
13-1-127,20220715,2
13-1-127,20220716,2
13-1-127,20220717,2
13-1-127,20220718,2
13-1-127,20220719,2
13-1-127,20220720,2
13-1-127,20220721,2
13-1-127,20220722,2
13-1-127,20220723,2
13-1-127,20220724,2
13-1-127,20220725,2
13-1-127,20220726,2
13-1-127,20220727,2
13-1-127,20220728,2
13-1-127,20220729,2
13-1-127,20220730,2
13-1-127,20220731,2
13-1-127,20220801,2
13-1-127,20220802,2
13-1-127,20220803,2
13-1-127,20220804,2
13-1-127,20220805,2
13-1-127,20220806,2
13-1-127,20220807,2
13-1-127,20220808,2
13-1-127,20220809,2
13-1-127,20220810,2
13-1-127,20220811,2
13-1-127,20220812,2
13-1-127,20220813,2
13-1-127,20220814,2
13-1-127,20220815,2
13-1-127,20220816,2
13-1-127,20220817,2
13-1-127,20220818,2
13-1-127,20220819,2
13-1-127,20220820,2
13-1-127,20220821,2
13-1-127,20220822,2
13-1-127,20220823,2
13-1-127,20220824,2
13-1-127,20220825,2
13-1-127,20220826,2
13-1-127,20220827,2
13-1-127,20220828,2
14-1-127,20220321,2
14-1-127,20220322,2
14-1-127,20220323,2
14-1-127,20220324,2
14-1-127,20220325,2
14-1-127,20220327,2
14-1-127,20220328,2
14-1-127,20220329,2
14-1-127,20220330,2
14-1-127,20220331,2
14-1-127,20220401,2
14-1-127,20220402,2
14-1-127,20220403,2
14-1-127,20220404,2
14-1-127,20220405,2
14-1-127,20220406,2
14-1-127,20220407,2
14-1-127,20220408,2
14-1-127,20220409,2
14-1-127,20220410,2
14-1-127,20220411,2
14-1-127,20220412,2
14-1-127,20220413,2
14-1-127,20220414,2
14-1-127,20220415,2
14-1-127,20220416,2
14-1-127,20220417,2
14-1-127,20220418,2
14-1-127,20220419,2
14-1-127,20220420,2
14-1-127,20220421,2
14-1-127,20220422,2
14-1-127,20220423,2
14-1-127,20220424,2
14-1-127,20220425,2
14-1-127,20220426,2
14-1-127,20220427,2
14-1-127,20220428,2
14-1-127,20220429,2
14-1-127,20220430,2
14-1-127,20220501,2
14-1-127,20220502,2
14-1-127,20220503,2
14-1-127,20220504,2
14-1-127,20220505,2
14-1-127,20220506,2
14-1-127,20220507,2
14-1-127,20220508,2
14-1-127,20220509,2
14-1-127,20220510,2
14-1-127,20220511,2
14-1-127,20220512,2
14-1-127,20220513,2
14-1-127,20220514,2
14-1-127,20220515,2
14-1-127,20220516,2
14-1-127,20220517,2
14-1-127,20220518,2
14-1-127,20220519,2
14-1-127,20220520,2
14-1-127,20220521,2
14-1-127,20220522,2
14-1-127,20220523,2
14-1-127,20220524,2
14-1-127,20220525,2
14-1-127,20220526,2
14-1-127,20220527,2
14-1-127,20220528,2
14-1-127,20220529,2
14-1-127,20220530,2
14-1-127,20220531,2
14-1-127,20220601,2
14-1-127,20220602,2
14-1-127,20220603,2
14-1-127,20220604,2
14-1-127,20220605,2
14-1-127,20220606,2
14-1-127,20220607,2
14-1-127,20220608,2
14-1-127,20220609,2
14-1-127,20220610,2
14-1-127,20220611,2
14-1-127,20220612,2
14-1-127,20220613,2
14-1-127,20220614,2
14-1-127,20220615,2
14-1-127,20220616,2
14-1-127,20220617,2
14-1-127,20220618,2
14-1-127,20220619,2
14-1-127,20220620,2
14-1-127,20220621,2
14-1-127,20220622,2
14-1-127,20220623,2
14-1-127,20220624,2
14-1-127,20220625,2
14-1-127,20220626,2
14-1-127,20220627,2
14-1-127,20220628,2
14-1-127,20220629,2
14-1-127,20220630,2
14-1-127,20220701,2
14-1-127,20220702,2
14-1-127,20220703,2
14-1-127,20220704,2
14-1-127,20220705,2
14-1-127,20220706,2
14-1-127,20220707,2
14-1-127,20220708,2
14-1-127,20220709,2
14-1-127,20220710,2
14-1-127,20220711,2
14-1-127,20220712,2
14-1-127,20220713,2
14-1-127,20220714,2
14-1-127,20220715,2
14-1-127,20220716,2
14-1-127,20220717,2
14-1-127,20220718,2
14-1-127,20220719,2
14-1-127,20220720,2
14-1-127,20220721,2
14-1-127,20220722,2
14-1-127,20220723,2
14-1-127,20220724,2
14-1-127,20220725,2
14-1-127,20220726,2
14-1-127,20220727,2
14-1-127,20220728,2
14-1-127,20220729,2
14-1-127,20220730,2
14-1-127,20220731,2
14-1-127,20220801,2
14-1-127,20220802,2
14-1-127,20220803,2
14-1-127,20220804,2
14-1-127,20220805,2
14-1-127,20220806,2
14-1-127,20220807,2
14-1-127,20220808,2
14-1-127,20220809,2
14-1-127,20220810,2
14-1-127,20220811,2
14-1-127,20220812,2
14-1-127,20220813,2
14-1-127,20220814,2
14-1-127,20220815,2
14-1-127,20220816,2
14-1-127,20220817,2
14-1-127,20220818,2
14-1-127,20220819,2
14-1-127,20220820,2
14-1-127,20220821,2
14-1-127,20220822,2
14-1-127,20220823,2
14-1-127,20220824,2
14-1-127,20220825,2
14-1-127,20220826,2
14-1-127,20220827,2
14-1-127,20220828,2
15-1-127,20220321,2
15-1-127,20220322,2
15-1-127,20220323,2
15-1-127,20220324,2
15-1-127,20220325,2
15-1-127,20220327,2
15-1-127,20220328,2
15-1-127,20220329,2
15-1-127,20220330,2
15-1-127,20220331,2
15-1-127,20220401,2
15-1-127,20220403,2
15-1-127,20220404,2
15-1-127,20220405,2
15-1-127,20220406,2
15-1-127,20220407,2
15-1-127,20220408,2
15-1-127,20220410,2
15-1-127,20220411,2
15-1-127,20220412,2
15-1-127,20220413,2
15-1-127,20220414,2
15-1-127,20220415,2
15-1-127,20220417,2
15-1-127,20220418,2
15-1-127,20220419,2
15-1-127,20220420,2
15-1-127,20220421,2
15-1-127,20220422,2
15-1-127,20220424,2
15-1-127,20220425,2
15-1-127,20220426,2
15-1-127,20220427,2
15-1-127,20220428,2
15-1-127,20220429,2
15-1-127,20220501,2
15-1-127,20220502,2
15-1-127,20220503,2
15-1-127,20220504,2
15-1-127,20220505,2
15-1-127,20220506,2
15-1-127,20220508,2
15-1-127,20220509,2
15-1-127,20220510,2
15-1-127,20220511,2
15-1-127,20220512,2
15-1-127,20220513,2
15-1-127,20220515,2
15-1-127,20220516,2
15-1-127,20220517,2
15-1-127,20220518,2
15-1-127,20220519,2
15-1-127,20220520,2
15-1-127,20220522,2
15-1-127,20220523,2
15-1-127,20220524,2
15-1-127,20220525,2
15-1-127,20220526,2
15-1-127,20220527,2
15-1-127,20220529,2
15-1-127,20220530,2
15-1-127,20220531,2
15-1-127,20220601,2
15-1-127,20220602,2
15-1-127,20220603,2
15-1-127,20220605,2
15-1-127,20220606,2
15-1-127,20220607,2
15-1-127,20220608,2
15-1-127,20220609,2
15-1-127,20220610,2
15-1-127,20220612,2
15-1-127,20220613,2
15-1-127,20220614,2
15-1-127,20220615,2
15-1-127,20220616,2
15-1-127,20220617,2
15-1-127,20220619,2
15-1-127,20220620,2
15-1-127,20220621,2
15-1-127,20220622,2
15-1-127,20220623,2
15-1-127,20220624,2
15-1-127,20220626,2
15-1-127,20220627,2
15-1-127,20220628,2
15-1-127,20220629,2
15-1-127,20220630,2
15-1-127,20220701,2
15-1-127,20220702,2
15-1-127,20220703,2
15-1-127,20220704,2
15-1-127,20220705,2
15-1-127,20220706,2
15-1-127,20220707,2
15-1-127,20220708,2
15-1-127,20220709,2
15-1-127,20220710,2
15-1-127,20220711,2
15-1-127,20220712,2
15-1-127,20220713,2
15-1-127,20220714,2
15-1-127,20220715,2
15-1-127,20220716,2
15-1-127,20220717,2
15-1-127,20220718,2
15-1-127,20220719,2
15-1-127,20220720,2
15-1-127,20220721,2
15-1-127,20220722,2
15-1-127,20220723,2
15-1-127,20220724,2
15-1-127,20220725,2
15-1-127,20220726,2
15-1-127,20220727,2
15-1-127,20220728,2
15-1-127,20220729,2
15-1-127,20220730,2
15-1-127,20220731,2
15-1-127,20220801,2
15-1-127,20220802,2
15-1-127,20220803,2
15-1-127,20220804,2
15-1-127,20220805,2
15-1-127,20220806,2
15-1-127,20220807,2
15-1-127,20220808,2
15-1-127,20220809,2
15-1-127,20220810,2
15-1-127,20220811,2
15-1-127,20220812,2
15-1-127,20220813,2
15-1-127,20220814,2
15-1-127,20220815,2
15-1-127,20220816,2
15-1-127,20220817,2
15-1-127,20220818,2
15-1-127,20220819,2
15-1-127,20220820,2
15-1-127,20220821,2
15-1-127,20220822,2
15-1-127,20220823,2
15-1-127,20220824,2
15-1-127,20220825,2
15-1-127,20220826,2
15-1-127,20220827,2
15-1-127,20220828,2
16-1-127,20220326,2
16-1-127,20220327,2
16-1-127,20220402,2
16-1-127,20220403,2
16-1-127,20220409,2
16-1-127,20220410,2
16-1-127,20220416,2
16-1-127,20220417,2
16-1-127,20220418,2
16-1-127,20220423,2
16-1-127,20220424,2
16-1-127,20220425,2
16-1-127,20220426,2
16-1-127,20220427,2
16-1-127,20220428,2
16-1-127,20220429,2
16-1-127,20220430,2
16-1-127,20220501,2
16-1-127,20220502,2
16-1-127,20220503,2
16-1-127,20220504,2
16-1-127,20220505,2
16-1-127,20220506,2
16-1-127,20220507,2
16-1-127,20220508,2
16-1-127,20220514,2
16-1-127,20220515,2
16-1-127,20220521,2
16-1-127,20220522,2
16-1-127,20220526,2
16-1-127,20220527,2
16-1-127,20220528,2
16-1-127,20220529,2
16-1-127,20220604,2
16-1-127,20220605,2
16-1-127,20220606,2
16-1-127,20220611,2
16-1-127,20220612,2
16-1-127,20220618,2
16-1-127,20220619,2
16-1-127,20220625,2
16-1-127,20220626,2
16-1-127,20220702,2
16-1-127,20220703,2
16-1-127,20220704,2
16-1-127,20220705,2
16-1-127,20220706,2
16-1-127,20220707,2
16-1-127,20220708,2
16-1-127,20220709,2
16-1-127,20220710,2
16-1-127,20220711,2
16-1-127,20220712,2
16-1-127,20220713,2
16-1-127,20220714,2
16-1-127,20220715,2
16-1-127,20220716,2
16-1-127,20220717,2
16-1-127,20220718,2
16-1-127,20220719,2
16-1-127,20220720,2
16-1-127,20220721,2
16-1-127,20220722,2
16-1-127,20220723,2
16-1-127,20220724,2
16-1-127,20220725,2
16-1-127,20220726,2
16-1-127,20220727,2
16-1-127,20220728,2
16-1-127,20220729,2
16-1-127,20220730,2
16-1-127,20220731,2
16-1-127,20220801,2
16-1-127,20220802,2
16-1-127,20220803,2
16-1-127,20220804,2
16-1-127,20220805,2
16-1-127,20220806,2
16-1-127,20220807,2
16-1-127,20220808,2
16-1-127,20220809,2
16-1-127,20220810,2
16-1-127,20220811,2
16-1-127,20220812,2
16-1-127,20220813,2
16-1-127,20220814,2
16-1-127,20220815,2
16-1-127,20220816,2
16-1-127,20220817,2
16-1-127,20220818,2
16-1-127,20220819,2
16-1-127,20220820,2
16-1-127,20220821,2
16-1-127,20220822,2
16-1-127,20220823,2
16-1-127,20220824,2
16-1-127,20220825,2
16-1-127,20220826,2
16-1-127,20220827,2
16-1-127,20220828,2
17-1-127,20220321,2
17-1-127,20220322,2
17-1-127,20220324,2
17-1-127,20220325,2
17-1-127,20220326,2
17-1-127,20220327,2
17-1-127,20220328,2
17-1-127,20220329,2
17-1-127,20220331,2
17-1-127,20220401,2
17-1-127,20220402,2
17-1-127,20220403,2
17-1-127,20220404,2
17-1-127,20220405,2
17-1-127,20220407,2
17-1-127,20220408,2
17-1-127,20220409,2
17-1-127,20220410,2
17-1-127,20220411,2
17-1-127,20220412,2
17-1-127,20220414,2
17-1-127,20220415,2
17-1-127,20220416,2
17-1-127,20220417,2
17-1-127,20220418,2
17-1-127,20220419,2
17-1-127,20220421,2
17-1-127,20220422,2
17-1-127,20220423,2
17-1-127,20220424,2
17-1-127,20220425,2
17-1-127,20220426,2
17-1-127,20220427,2
17-1-127,20220428,2
17-1-127,20220429,2
17-1-127,20220430,2
17-1-127,20220501,2
17-1-127,20220502,2
17-1-127,20220503,2
17-1-127,20220504,2
17-1-127,20220505,2
17-1-127,20220506,2
17-1-127,20220507,2
17-1-127,20220508,2
17-1-127,20220509,2
17-1-127,20220510,2
17-1-127,20220512,2
17-1-127,20220513,2
17-1-127,20220514,2
17-1-127,20220515,2
17-1-127,20220516,2
17-1-127,20220517,2
17-1-127,20220519,2
17-1-127,20220520,2
17-1-127,20220521,2
17-1-127,20220522,2
17-1-127,20220523,2
17-1-127,20220524,2
17-1-127,20220526,2
17-1-127,20220527,2
17-1-127,20220528,2
17-1-127,20220529,2
17-1-127,20220530,2
17-1-127,20220531,2
17-1-127,20220602,2
17-1-127,20220603,2
17-1-127,20220604,2
17-1-127,20220605,2
17-1-127,20220606,2
17-1-127,20220607,2
17-1-127,20220609,2
17-1-127,20220610,2
17-1-127,20220611,2
17-1-127,20220612,2
17-1-127,20220613,2
17-1-127,20220614,2
17-1-127,20220616,2
17-1-127,20220617,2
17-1-127,20220618,2
17-1-127,20220619,2
17-1-127,20220620,2
17-1-127,20220621,2
17-1-127,20220623,2
17-1-127,20220624,2
17-1-127,20220625,2
17-1-127,20220626,2
17-1-127,20220627,2
17-1-127,20220628,2
17-1-127,20220630,2
17-1-127,20220701,2
17-1-127,20220702,2
17-1-127,20220703,2
17-1-127,20220704,2
17-1-127,20220705,2
17-1-127,20220706,2
17-1-127,20220707,2
17-1-127,20220708,2
17-1-127,20220709,2
17-1-127,20220710,2
17-1-127,20220711,2
17-1-127,20220712,2
17-1-127,20220713,2
17-1-127,20220714,2
17-1-127,20220715,2
17-1-127,20220716,2
17-1-127,20220717,2
17-1-127,20220718,2
17-1-127,20220719,2
17-1-127,20220720,2
17-1-127,20220721,2
17-1-127,20220722,2
17-1-127,20220723,2
17-1-127,20220724,2
17-1-127,20220725,2
17-1-127,20220726,2
17-1-127,20220727,2
